n_samples,n_features,n_classes,frac_categorical,ratio_samples_per_feature,col_min_mean,col_min_std,col_max_mean,col_max_std,col_mean_mean,col_mean_std,col_std_mean,col_std_std,col_skew_mean,col_skew_std,col_kurt_mean,col_kurt_std,tree_node_count,tree_leaf_count,tree_depth_max,tree_leaf_depth_mean,dummy_mf_acc_mean,gnb_acc_mean,linsvc_acc_mean,logreg_acc_mean,knn5_acc_mean,dt_acc_mean,meta_target_best_algo,did,name,elapsed_sec
4177,8,2,0.0,522.125,0.019285714285714288,0.029408280105703396,1.2390714285714286,0.6971122285426311,0.38270340982933754,0.22064164675252704,0.17459748528744562,0.13819700354230924,0.6203687756176234,1.159489687779909,11.033153238708147,26.534117496757112,61,31,5,4.967741935483871,0.5017955476606597,0.73474028020514,0.7866873907687018,0.7864493023522334,0.7672979400051572,0.7254001088731628,linsvc_acc_mean,720,abalone,0.456
200,10,2,0.0,20.0,-1.0,0.0,1.0,0.0,-0.011,0.07017121917139534,0.8371013090799501,0.05671329946876533,0.020567170498190273,0.13245885216865275,-1.5528290300280934,0.16576359938782234,33,17,5,4.294117647058823,0.515,0.825,0.85,0.86,0.7899999999999999,0.8300000000000001,logreg_acc_mean,721,pwLinear,0.156
15000,26,2,0.0,576.9230769230769,12.73076923076923,28.78108044733513,119.96153846153847,49.30632723419423,20.106202564102567,32.294341143421484,12.036950155398555,7.697094525561253,4.780045379433384,2.949315820112336,34.88743391535797,37.2951432080195,53,27,5,4.851851851851852,0.6516,0.6632,0.8781999999999999,0.8824,0.9560000000000001,0.9658,dt_acc_mean,722,pol,0.56
1000,25,2,0.0,40.0,-1.8115443600000003,0.17917504599042358,1.9767236,0.6237581507555633,5.200000000726844e-10,1.0632478543318148e-08,0.9994999001968288,9.654552698323731e-09,0.10145927032941468,0.31561335788405187,-0.9708477930445458,0.5997633077414531,47,24,5,4.708333333333333,0.547,0.625,0.6239999999999999,0.623,0.637,0.836,dt_acc_mean,723,fri_c4_1000_25,0.323
8192,8,2,0.0,1024.0,0.38000912500000006,1.7623078555906058,8.796524875000001,12.300874605603767,1.654425210586548,2.226513857703884,1.0826739624695265,1.1905016951677636,0.46940831194409705,0.9239175231764631,0.6969579751040913,3.214946876741359,61,31,5,4.967741935483871,0.5943999999999999,0.9062000000000001,0.9388,0.9396000000000001,0.8878,0.9129999999999999,logreg_acc_mean,725,bank8FM,0.456
40768,10,2,0.0,4076.8,-1.0,0.0,1.0,0.0,0.0020064756671899528,0.003714409814030746,0.8349321573951924,0.055022319415047184,-0.0038209398357160274,0.0070429340517607795,-1.5503087176982195,0.14989553750414036,59,30,5,4.933333333333334,0.5025999999999999,0.8084,0.8384,0.8364,0.9022,0.8997999999999999,knn5_acc_mean,727,2dplanes,0.47
4052,7,2,0.0,578.8571428571429,279.0,683.4076382365067,286.2857142857143,694.7305159527099,281.9487730926527,690.102804518615,1.7575764251590467,3.3069847698632846,2.7479867719750466,3.0088809758073043,17.041561950383187,28.1909139105396,33,17,5,4.470588235294118,0.7603653468511669,0.9526136000365346,0.98593292840724,0.9876604101018405,0.9822325737163385,0.9913625915269977,dt_acc_mean,728,analcatdata_supreme,0.258
250,5,2,0.0,50.0,-1.8756332,0.21117612508747285,1.7892959999999998,0.24912986276398105,8.000000010000007e-09,1.8242806802344486e-08,0.9979980215768836,1.663383561359094e-08,-0.08051479083527993,0.0914704237608611,-1.052861289679703,0.22102858141386791,29,15,5,4.133333333333334,0.524,0.7,0.6559999999999999,0.6519999999999999,0.8800000000000001,0.876,knn5_acc_mean,730,fri_c1_250_5,0.155
250,50,2,0.0,5.0,-1.7252845199999995,0.07873649510823809,1.7347053,0.07983420204630343,5.3600000001985396e-09,2.0716910964537666e-08,0.9979980266562365,2.1922695688570628e-08,0.0033649357740887483,0.09376316614137002,-1.1797956940005472,0.07975632588173577,33,17,5,4.411764705882353,0.532,0.7600000000000001,0.7520000000000001,0.7840000000000001,0.644,0.676,logreg_acc_mean,732,fri_c0_250_50,0.252
209,6,2,0.0,34.833333333333336,24.166666666666668,28.8005594081473,16330.666666666666,24228.788569706816,2486.0215311004786,4288.264198618222,2650.1391741592806,4277.019374482757,3.108127444700647,0.6561903007425178,13.202312837755352,5.945175021047733,17,9,4,3.3333333333333335,0.7320557491289199,0.9471544715447153,0.9423925667828106,0.9472706155632984,0.9231126596980255,0.9422764227642275,logreg_acc_mean,733,machine_cpu,0.158
13750,40,2,0.0,343.75,-29.3243,152.51987152354934,28.497475,152.74706798904316,-0.8504005054545454,3.0685421705568565,7.59100253773102,40.679400357618235,-4.55790779336491,16.781108748875468,916.8636299450402,2055.457006951462,63,32,5,5.0,0.5902,0.7346,0.8766,0.8756,0.8230000000000001,0.8215999999999999,linsvc_acc_mean,734,ailerons,0.893
8192,12,2,0.0,682.6666666666666,163.0,410.0260154347933,551006.3066666666,958243.3407556645,135460.4337241618,364205.0224179624,67241.64389714593,129416.78422400223,5.074304624464147,4.287972031699612,77.06930335086304,101.5466618793699,57,29,5,4.931034482758621,0.6938,0.8168,0.9129999999999999,0.9134,0.9094000000000001,0.8824,logreg_acc_mean,735,cpu_small,0.586
3107,6,2,0.0,517.8333333333334,-20704981.05461883,46297752.119832925,-11268321.234109668,25196760.265262157,-15273134.720528873,34151784.82748508,1912308.1955120834,4276048.624918572,0.03347062927202251,0.652049049249415,1.9590698482873121,2.8980755016349313,61,31,5,4.967741935483871,0.5040231759789987,0.5980029099419565,0.8384252139739349,0.8384252139739349,0.8197586094412601,0.7775965536345796,linsvc_acc_mean,737,space_ga,0.286
1000,10,2,0.0,100.0,-1.8366447999999997,0.24032407046852383,2.2410559,0.8816168017881068,-1.9999999789632764e-10,1.1088733019047996e-08,0.9994999019794457,6.700740137700876e-09,0.2289983426559738,0.4570165343356738,-0.7027704484613608,0.9665822562859357,51,26,5,4.769230769230769,0.56,0.661,0.672,0.673,0.7859999999999999,0.85,dt_acc_mean,740,fri_c3_1000_10,0.217
1000,5,2,0.0,200.0,-1.8403218000000003,0.24159961380962502,1.8476309999999998,0.2197141822177166,1.1999999978584695e-09,5.635601122311834e-09,0.9994999018199465,8.808867030074236e-09,0.0019460202642809863,0.02683607782288648,-1.092704174444097,0.18996978196663675,51,26,5,4.8076923076923075,0.5429999999999999,0.647,0.624,0.625,0.899,0.866,knn5_acc_mean,743,fri_c1_1000_5,0.2
250,5,2,0.0,50.0,-1.8505004,0.18336668763065986,2.5891526,0.9399317775367743,1.2000000001144427e-08,1.4310835057353534e-08,0.9979980160718037,3.564185461955056e-09,0.41981241321651197,0.5286424092461575,-0.23052779806380636,1.064287204049651,35,18,5,4.388888888888889,0.5640000000000001,0.7479999999999999,0.656,0.676,0.8720000000000001,0.836,knn5_acc_mean,744,fri_c3_250_5,0.16
250,25,2,0.0,10.0,-1.7053406800000002,0.10495252384491571,1.7461781599999997,0.11638933668843723,1.2800000043000636e-09,1.8615090651041352e-08,0.9979980236442165,1.7348365409920772e-08,0.02286244308679372,0.09477813160598302,-1.1972210126505904,0.10565055154462896,27,14,5,4.0,0.572,0.616,0.6040000000000001,0.6000000000000001,0.5840000000000001,0.796,dt_acc_mean,746,fri_c1_250_25,0.209
500,5,2,0.0,100.0,-1.8092257999999997,0.2652609235552044,2.7797468000000003,0.9921110972931205,-2.799999996128122e-09,1.7735839422784858e-08,0.9989995314301312,1.1451191959686204e-08,0.4213036223466483,0.5508359684141667,-0.2559117473894589,1.104892218114333,39,20,5,4.5,0.526,0.612,0.672,0.6700000000000002,0.858,0.842,knn5_acc_mean,749,fri_c3_500_5,0.163
500,7,2,0.0,71.42857142857143,-1.8857414285714285,7.579756612471008,61.649387142857144,121.20109614030143,23.996290077142856,47.96078359436844,14.78306723211879,28.93772778923409,-0.04562306915174901,0.5206447588921137,0.4989987534076408,1.805286647226845,35,18,5,4.555555555555555,0.508,0.5419999999999999,0.54,0.54,0.584,0.5539999999999999,knn5_acc_mean,750,pm10,0.178
1000,10,2,0.0,100.0,-1.8199416,0.2009268435845246,2.4587877,1.0210288338615174,-5.800000000544259e-09,4.1424630339494365e-09,0.9994999040443335,1.2579358139870709e-08,0.30620157055169495,0.4783678895695072,-0.5859464306558405,0.993920751649205,53,27,5,4.814814814814815,0.56,0.6659999999999999,0.645,0.649,0.776,0.852,dt_acc_mean,751,fri_c4_1000_10,0.208
8192,32,2,0.0,256.0,-12.481346812500002,26.920641607842725,13.77166903125,26.342811145317967,0.6606090161552429,0.6862388956204918,7.586460460801845,15.39042784884297,-0.002687298681998984,0.012999817185850667,-1.1968486921306232,0.014284294102477162,59,30,5,4.933333333333334,0.5024,0.648,0.6458,0.6466000000000001,0.5932,0.8525999999999998,dt_acc_mean,752,puma32H,1.216
528,21,2,0.0,25.142857142857142,29.186284210526317,82.60915753340147,4148.618763157895,13449.926515290284,812.1048783925722,2550.2408335296336,1052.1526824296336,3345.3073360763624,1.5435058971175748,1.4935644047203431,3.757941208513458,4.78011040229996,25,13,5,4.076923076923077,0.8977358490566039,0.721581311769991,0.9148247978436659,0.9166756513926326,0.8656244384546271,0.8996945193171608,logreg_acc_mean,757,meta,0.339
8192,21,2,0.0,390.0952380952381,93.15238095238095,320.2721575087092,315095.78619047615,773891.5644647182,77423.0389258975,283352.1375292139,38446.23852160967,103325.97304614008,5.398356926130634,4.964297594145802,82.69398017053801,144.75564307513432,45,23,5,4.782608695652174,0.6938,0.8958,0.9359999999999999,0.9348000000000001,0.9176,0.9028,linsvc_acc_mean,761,cpu_act,0.734
250,10,2,0.0,25.0,-1.7569574,0.08224485223307293,1.7094467999999998,0.03769992508692822,5.600000000960392e-09,2.460569040095358e-08,0.997998024381251,1.9942886572463752e-08,-0.015527943348436091,0.08541341394531546,-1.1516556466263697,0.06276090250828717,39,20,5,4.45,0.5,0.828,0.792,0.7959999999999999,0.7879999999999999,0.768,gnb_acc_mean,763,fri_c0_250_10,0.161
500,50,2,0.0,10.0,-1.7491550200000001,0.07614957441154613,1.73799192,0.08612280620528802,-2.3599999989887267e-09,1.516675311249304e-08,0.9989995288661373,1.166359354359104e-08,-0.007394976869991512,0.06950287867113937,-1.179661677659924,0.06231483511141013,43,22,5,4.590909090909091,0.524,0.618,0.5900000000000001,0.592,0.5720000000000001,0.7879999999999999,dt_acc_mean,766,fri_c1_500_50,0.3
250,50,2,0.0,5.0,-1.7311793199999999,0.09243306550741244,1.7156099599999997,0.095292810120168,-4.319999998934065e-09,2.200858014155912e-08,0.9979980241590326,2.1597976785349852e-08,-0.011617704756592366,0.08339872474703361,-1.1861027816170522,0.09540064197216522,29,15,5,4.066666666666666,0.548,0.636,0.632,0.64,0.6040000000000001,0.812,dt_acc_mean,769,fri_c1_250_50,0.251
625,6,2,0.0,104.16666666666667,326.21,726.6359944979329,1521.0333333333335,2551.6835466456696,388.3489706666667,714.2428102789412,99.3719590131082,206.12275257952,1.4214833216981602,2.3048016374181173,10.228113713097152,22.764394664553212,35,18,5,4.5,0.504,0.6176,0.6176,0.64,0.8559999999999999,0.952,dt_acc_mean,770,strikes,0.168
250,25,2,0.0,10.0,-1.7233848,0.09092585385158614,1.68025752,0.09070500724353424,8.79999999945369e-09,1.7008233299160044e-08,0.9979980281715989,1.9138056978965807e-08,-0.01861204744748015,0.11142175834513753,-1.2197751171858788,0.07315482763748016,29,15,5,4.2,0.496,0.82,0.808,0.808,0.6639999999999999,0.74,gnb_acc_mean,773,fri_c0_250_25,0.218
250,5,2,0.0,50.0,-1.7774986000000002,0.037747300717269894,1.7199324,0.0357078935396643,-5.684341923138493e-18,1.3623509086717732e-08,0.9979980262663546,1.1259647811192419e-08,-0.06561807202243024,0.038581273622502,-1.1608269312277086,0.059715839346061325,39,20,5,4.5,0.5,0.828,0.82,0.8240000000000001,0.82,0.8,gnb_acc_mean,776,fri_c0_250_5,0.153
252,14,2,0.0,18.0,42.621071428571426,31.90398520665289,91.27206428571431,87.6926526461075,59.03975470521542,44.765167206356054,6.402530769984145,7.327498281418577,0.25673154178466107,1.6809648047952932,6.781982775921295,15.002267363524254,3,2,1,1.0,0.507921568627451,0.7854117647058823,0.9841568627450981,0.9642352941176471,0.8688627450980391,0.996078431372549,dt_acc_mean,778,bodyfat,0.178
500,25,2,0.0,20.0,-1.73094368,0.12136607826562412,1.7487813600000002,0.11606108515773236,1.1999999995282448e-09,1.2119405924238949e-08,0.9989995308667982,1.3088339010296276e-08,0.0055833521865781225,0.07993901882042266,-1.1832711260636026,0.10966348625896045,37,19,5,4.473684210526316,0.534,0.6479999999999999,0.648,0.648,0.6380000000000001,0.8099999999999999,dt_acc_mean,779,fri_c1_500_25,0.254
303,13,2,0.0,23.307692307692307,53.333333333333336,47.48216039267333,175.36666666666667,191.64012859755886,97.356814611227,88.20150541816227,17.203012324882774,17.36977574726905,0.5923501167393587,0.7120258490629425,1.1049905702400793,1.6558627516132889,47,24,5,4.708333333333333,0.5412568306010929,0.8219672131147542,0.8415846994535521,0.8514207650273224,0.8285792349726776,0.7360109289617487,logreg_acc_mean,786,cleveland,0.334
500,5,2,0.0,100.0,-1.8793423999999999,0.2230042527070728,2.1401931999999997,0.5344276362690836,3.308722450212111e-25,8.944271916651365e-09,0.9989995204573836,1.1284886174033456e-08,0.13407833171280165,0.26727557159206883,-0.9248116850021102,0.43900534103730354,37,19,5,4.473684210526316,0.5959999999999999,0.792,0.708,0.7020000000000001,0.868,0.8699999999999999,dt_acc_mean,792,fri_c2_500_5,0.165
250,10,2,0.0,25.0,-1.8149868999999998,0.19339043390015448,2.2357175000000002,0.9809488453669999,-3.600000003345371e-09,1.1926441205705004e-08,0.9979980268377979,1.8100519544318843e-08,0.19840044738269885,0.5049305096288728,-0.5417472769200913,1.274373107610389,29,15,5,4.066666666666666,0.54,0.64,0.628,0.636,0.676,0.836,dt_acc_mean,793,fri_c3_250_10,0.171
250,25,2,0.0,10.0,-1.74868144,0.1856596001482455,1.78576884,0.25663886341389214,3.0399999971564288e-09,1.9896693192297914e-08,0.9979980249442534,1.852958935381897e-08,0.039587787926704913,0.18313620099884936,-1.1436070390307567,0.2698719555200404,31,16,5,4.1875,0.556,0.7160000000000001,0.68,0.6639999999999999,0.6000000000000001,0.756,dt_acc_mean,794,fri_c2_250_25,0.211
209,7,2,0.0,29.857142857142858,24.166666666666668,28.8005594081473,16330.666666666666,24228.788569706816,2486.0215311004786,4288.264198618222,2650.1391741592806,4277.019374482757,3.108127444700647,0.6561903007425178,13.202312837755352,5.945175021047733,13,7,3,2.857142857142857,0.7464576074332172,0.9376306620209058,0.9952380952380953,0.9952380952380953,0.9808362369337977,0.9713124274099882,linsvc_acc_mean,796,cpu,0.283
1000,50,2,0.0,20.0,-1.76093666,0.11022136547631953,1.8756043199999999,0.5500620698522828,1.76000000005061e-09,9.080881014670439e-09,0.9994999066301571,1.0085590280883319e-08,0.04602346660641905,0.2291953760740233,-1.064662478259226,0.4796093554937107,53,27,5,4.814814814814815,0.56,0.671,0.6399999999999999,0.6409999999999999,0.6110000000000001,0.813,dt_acc_mean,797,fri_c4_1000_50,0.447
303,13,2,0.0,23.307692307692307,32.333333333333336,37.51740336904402,82.03333333333333,87.95797607696278,56.39751868163404,62.72487126390275,8.792195700426573,8.675665580455576,0.5795155256470683,0.7027532633334543,0.3332441911619433,0.7017441523593669,53,27,5,4.814814814814815,0.5478688524590163,0.5706010928961749,0.5837158469945355,0.590327868852459,0.5474863387978142,0.5609836065573771,logreg_acc_mean,798,cholesterol,0.341
1000,5,2,0.0,200.0,-1.7072482,0.025056660059952145,1.7430301999999998,0.02024081211216585,-2.200000000573965e-09,6.764613811367886e-09,0.9994998961648951,3.0347419271644674e-09,0.021030406445052337,0.03943715308891699,-1.1862650794195522,0.02659692521390397,57,29,5,4.896551724137931,0.503,0.881,0.851,0.851,0.874,0.8230000000000001,gnb_acc_mean,799,fri_c0_1000_5,0.176
1945,18,2,0.0,108.05555555555556,818.7058333333334,2647.1684545392345,4342.3341666666665,8264.84975654978,1928.8352910054055,4914.4228374808545,548.1005764968261,1040.3849970860226,2.023063503650762,2.050314769520967,15.301536843784808,23.090119476330937,51,26,5,4.769230769230769,0.4987146529562982,0.605655526992288,0.6688946015424164,0.6915167095115682,0.7676092544987145,0.7187660668380462,knn5_acc_mean,802,pbcseq,1.27
7129,5,2,0.0,1425.8,-0.0172,0.017612382008121447,0.024264,0.01880900805465296,0.0029725156403422647,0.003992117287591536,0.005903491977070473,0.005442070616363256,0.11328191847881511,0.3139794449132866,0.4983524355977578,0.9627630495539435,61,31,5,4.967741935483871,0.5294000000000001,0.9312000000000001,0.9378,0.9380000000000001,0.9390000000000001,0.9076000000000001,knn5_acc_mean,803,delta_ailerons,0.316
500,50,2,0.0,10.0,-1.7335168199999997,0.1355550343634186,1.85100008,0.4149337880988647,-4.800000019056224e-10,1.5255477706254556e-08,0.9989995305084295,1.23355607636949e-08,0.05715541605292549,0.21315373997574016,-1.0958287863600022,0.3821476355218683,47,24,5,4.708333333333333,0.528,0.638,0.64,0.6319999999999999,0.5860000000000001,0.792,dt_acc_mean,805,fri_c4_500_50,0.31
1000,50,2,0.0,20.0,-1.75338086,0.11590825074428653,1.81393922,0.37525818494041085,-2.0000000008124633e-10,1.0073728206010604e-08,0.9994999036048869,9.451275991190704e-09,0.04149030109021403,0.23022525140474634,-1.0983719584239122,0.48347976844303286,51,26,5,4.769230769230769,0.555,0.659,0.636,0.634,0.6239999999999999,0.834,dt_acc_mean,806,fri_c3_1000_50,0.425
8192,8,2,0.0,1024.0,-1.570340125,0.0005663771794263813,1.57053375,0.00020422582476268468,0.002472783554077148,0.011215008207769288,0.9052261581062377,0.004449185277739971,-0.0024236938888669854,0.013748782006823604,-1.1908427265272383,0.007237244341001086,63,32,5,5.0,0.5108,0.7302,0.7278,0.7282,0.8412,0.7562,knn5_acc_mean,807,kin8nm,0.492
418,18,2,0.0,23.22222222222222,57.18879,84.63699256930684,1813.07294,4048.2585482398463,302.22892074729407,571.2196370546633,269.00959787326696,626.1822067307415,1.7865414820330234,1.2402642993004351,6.6658348502918585,4.877939230539207,39,20,5,4.5,0.5502581755593804,0.6458978772231784,0.701004016064257,0.6985370051635111,0.6770510613884108,0.6628227194492254,linsvc_acc_mean,810,pbc,0.378
1000,5,2,0.0,200.0,-1.9317471999999998,0.2044573060434867,2.6334814,0.9144361412968323,1.9999999994801953e-09,4.774934554151111e-09,0.9994999049450055,4.174749313837009e-09,0.3799051670286492,0.5136484149435863,-0.3953474495735274,0.8910882004449566,53,27,5,4.814814814814815,0.563,0.6559999999999999,0.66,0.66,0.892,0.876,knn5_acc_mean,813,fri_c3_1000_5,0.184
8192,8,2,0.0,1024.0,-1.5633335000000002,0.5562193486599958,1.563298875,0.5561994741730338,0.002657160049438477,0.009871192067612491,0.9015544459822328,0.3212346473523234,-0.00574031692979534,0.013304164933165993,-1.1945919896764778,0.0062993412270350635,63,32,5,5.0,0.5054000000000001,0.8249999999999998,0.8210000000000001,0.8221999999999999,0.7808,0.7638,gnb_acc_mean,816,puma8NH,0.5
310,8,2,0.0,38.75,87.19292857142857,123.99566018360382,256.78434285714286,295.48152289244683,165.4542987557604,192.86354524207422,46.75067157041676,52.55310211587215,0.054137294494729406,0.3423705664370491,-0.8948828324963873,0.6561051128363927,3,2,1,1.0,0.532258064516129,0.8548387096774194,0.9935483870967742,0.9806451612903226,0.9806451612903226,1.0,dt_acc_mean,818,diggle_table_a2,0.278
9517,6,2,0.0,1586.1666666666667,-19.31745,36.48438208255463,17.6479,32.81212401206806,-2.098847795173549,4.565245527500073,5.101812902027932,9.29137422033674,-0.015906019039208737,0.11643868728588083,0.5782379932786779,1.4969892000573173,63,32,5,5.0,0.5045999999999999,0.876,0.8814,0.8808,0.8714000000000001,0.8272,linsvc_acc_mean,819,delta_elevators,0.334
